s,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m
Time,"Salon_T_upper","Salon_T_lower","Salon_O2_pct","Salon_CO_pct","Salon_CO2_pct","Salon_visibility_m","Pasillo_T_upper","Pasillo_T_lower","Pasillo_O2_pct","Pasillo_CO_pct","Pasillo_CO2_pct","Pasillo_visibility_m","Dormitorio1_T_upper","Dormitorio1_T_lower","Dormitorio1_O2_pct","Dormitorio1_CO_pct","Dormitorio1_CO2_pct","Dormitorio1_visibility_m","Dormitorio2_T_upper","Dormitorio2_T_lower","Dormitorio2_O2_pct","Dormitorio2_CO_pct","Dormitorio2_CO2_pct","Dormitorio2_visibility_m","Cocina_T_upper","Cocina_T_lower","Cocina_O2_pct","Cocina_CO_pct","Cocina_CO2_pct","Cocina_visibility_m","Bano_T_upper","Bano_T_lower","Bano_O2_pct","Bano_CO_pct","Bano_CO2_pct","Bano_visibility_m"
 2.4502676E+002, 1.3801026E+002, 1.2940154E+002, 9.9386227E+000, 6.0704657E-002, 5.1924138E+000, 1.2507321E-001, 1.3128940E+002, 8.8961961E+001, 1.1390701E+001, 5.6294266E-002, 4.8192157E+000, 1.2837853E-001, 1.0098747E+002, 8.4676865E+001, 1.1872672E+001, 5.4071198E-002, 4.6306389E+000, 1.2643499E-001, 1.0939944E+002, 9.2283652E+001, 1.1760757E+001, 5.4630463E-002, 4.6780972E+000, 1.2838822E-001, 9.6436334E+001, 7.9049986E+001, 1.1996006E+001, 5.3342869E-002, 4.5687924E+000, 1.2713196E-001, 9.7363568E+001, 9.1688438E+001, 1.1615897E+001, 5.5415035E-002, 4.7446973E+000, 1.2304871E-001
 2.4605044E+002, 1.3615543E+002, 1.2392305E+002, 9.9351195E+000, 6.0615140E-002, 5.1847777E+000, 1.2469563E-001, 1.2464483E+002, 9.2934527E+001, 1.1528585E+001, 5.5624055E-002, 4.7623497E+000, 1.2901207E-001, 9.6960977E+001, 8.2971374E+001, 1.1921656E+001, 5.3780201E-002, 4.6059282E+000, 1.2690344E-001, 1.0737812E+002, 9.4242854E+001, 1.1737938E+001, 5.4745718E-002, 4.6878780E+000, 1.2912545E-001, 9.5997882E+001, 7.8719473E+001, 1.2125649E+001, 5.2558634E-002, 4.5021927E+000, 1.2937818E-001, 9.7795074E+001, 9.1636256E+001, 1.1627191E+001, 5.5351708E-002, 4.7393209E+000, 1.2285753E-001
 2.4701376E+002, 1.3688723E+002, 1.2015906E+002, 9.9088956E+000, 6.0348213E-002, 5.1619785E+000, 1.2487603E-001, 1.2200950E+002, 9.6618109E+001, 1.1465824E+001, 5.5830666E-002, 4.7798425E+000, 1.2839237E-001, 9.5941973E+001, 8.3260437E+001, 1.1896957E+001, 5.3930075E-002, 4.6186561E+000, 1.2627048E-001, 1.1054039E+002, 9.5132648E+001, 1.1732985E+001, 5.4867188E-002, 4.6982218E+000, 1.3241525E-001, 9.5919010E+001, 8.0039696E+001, 1.2017843E+001, 5.3214772E-002, 4.5579152E+000, 1.2799999E-001, 9.3574204E+001, 9.0614581E+001, 1.1648663E+001, 5.5242665E-002, 4.7300670E+000, 1.2290213E-001
 2.4804053E+002, 1.3885469E+002, 1.2057782E+002, 9.9125681E+000, 6.0314595E-002, 5.1591200E+000, 1.2512081E-001, 1.2321209E+002, 9.6895887E+001, 1.1335876E+001, 5.6343911E-002, 4.8233448E+000, 1.2709335E-001, 9.5334689E+001, 8.5357273E+001, 1.1909753E+001, 5.3848362E-002, 4.6117154E+000, 1.2619836E-001, 1.1699198E+002, 1.0941409E+002, 1.1745444E+001, 5.4746478E-002, 4.6879568E+000, 1.3008581E-001, 9.6027158E+001, 8.2049785E+001, 1.2105915E+001, 5.2679357E-002, 4.5124453E+000, 1.2927002E-001, 9.4221400E+001, 8.8803709E+001, 1.1722414E+001, 5.4847676E-002, 4.6965391E+000, 1.2379033E-001
 2.4906853E+002, 1.3832106E+002, 1.2043967E+002, 9.9556215E+000, 6.0618273E-002, 5.1850829E+000, 1.2339394E-001, 1.2166518E+002, 9.7893548E+001, 1.1283030E+001, 5.6545194E-002, 4.8404021E+000, 1.2623133E-001, 9.4820295E+001, 8.7213419E+001, 1.1834315E+001, 5.4265608E-002, 4.6471372E+000, 1.2553345E-001, 1.1134156E+002, 1.0712317E+002, 1.1780040E+001, 5.4506871E-002, 4.6675993E+000, 1.2787234E-001, 9.5267164E+001, 8.2929826E+001, 1.2416287E+001, 5.0789412E-002, 4.3519414E+000, 1.3456219E-001, 9.5257495E+001, 8.8142779E+001, 1.1767063E+001, 5.4592896E-002, 4.6749071E+000, 1.2375935E-001
 2.5003498E+002, 1.3631844E+002, 1.1623854E+002, 9.9673488E+000, 6.0690972E-002, 5.1913009E+000, 1.2284591E-001, 1.2470521E+002, 9.5207307E+001, 1.1266187E+001, 5.6593759E-002, 4.8445099E+000, 1.2665580E-001, 9.4829207E+001, 8.6910021E+001, 1.1798566E+001, 5.4465575E-002, 4.6641141E+000, 1.2526848E-001, 1.0623659E+002, 1.0877295E+002, 1.1836745E+001, 5.4235528E-002, 4.6445780E+000, 1.3092652E-001, 9.7825863E+001, 8.3312216E+001, 1.2338538E+001, 5.1262875E-002, 4.3921503E+000, 1.3371422E-001, 9.4332165E+001, 8.7438547E+001, 1.1821850E+001, 5.4284521E-002, 4.6487260E+000, 1.2436754E-001
 2.5104296E+002, 1.3322246E+002, 1.1847893E+002, 9.9668410E+000, 6.0441865E-002, 5.1700683E+000, 1.2326789E-001, 1.2473205E+002, 1.0629448E+002, 1.1243534E+001, 5.6678872E-002, 4.8517220E+000, 1.2627477E-001, 9.4967420E+001, 8.6445232E+001, 1.1842902E+001, 5.4214326E-002, 4.6427824E+000, 1.2713359E-001, 1.1612169E+002, 1.0094384E+002, 1.2119102E+001, 5.2598186E-002, 4.5055516E+000, 1.3714389E-001, 1.0035568E+002, 8.3635053E+001, 1.2160445E+001, 5.2347207E-002, 4.4842374E+000, 1.3097741E-001, 9.2918665E+001, 8.6309137E+001, 1.1845689E+001, 5.4146553E-002, 4.6370112E+000, 1.2470026E-001
 2.5202057E+002, 1.3429631E+002, 1.1698604E+002, 9.9485047E+000, 6.0077083E-002, 5.1389435E+000, 1.2389147E-001, 1.1858867E+002, 1.0992869E+002, 1.1245160E+001, 5.6643859E-002, 4.8487409E+000, 1.2534385E-001, 9.6597706E+001, 8.7503943E+001, 1.1843572E+001, 5.4213992E-002, 4.6427552E+000, 1.2790147E-001, 1.1828120E+002, 9.9009933E+001, 1.2096680E+001, 5.2732046E-002, 4.5169189E+000, 1.3578311E-001, 9.9620410E+001, 8.3762512E+001, 1.2192597E+001, 5.2151436E-002, 4.4676116E+000, 1.3073338E-001, 9.2039421E+001, 8.4602202E+001, 1.1840048E+001, 5.4178621E-002, 4.6397339E+000, 1.2477697E-001
 2.5306177E+002, 1.3352186E+002, 1.1426183E+002, 9.9526799E+000, 5.9987801E-002, 5.1313418E+000, 1.2311025E-001, 1.1671486E+002, 1.0779234E+002, 1.1254424E+001, 5.6584906E-002, 4.8437335E+000, 1.2536592E-001, 9.9890350E+001, 8.9843727E+001, 1.1780928E+001, 5.4574835E-002, 4.6733936E+000, 1.2709180E-001, 1.1953134E+002, 9.9993086E+001, 1.1764770E+001, 5.4699774E-002, 4.6840121E+000, 1.3150025E-001, 1.0315740E+002, 8.4034767E+001, 1.2164936E+001, 5.2317710E-002, 4.4817317E+000, 1.3071741E-001, 9.2244922E+001, 8.3661513E+001, 1.1811289E+001, 5.4301692E-002, 4.6501699E+000, 1.2450056E-001
 2.5403612E+002, 1.3037145E+002, 1.1234321E+002, 9.9275688E+000, 6.0049060E-002, 5.1365161E+000, 1.2164026E-001, 1.1553580E+002, 1.1644652E+002, 1.1275317E+001, 5.6528498E-002, 4.8389646E+000, 1.2564109E-001, 9.9304497E+001, 9.1801296E+001, 1.1723367E+001, 5.4840679E-002, 4.6959445E+000, 1.2625137E-001, 1.1586687E+002, 9.6875673E+001, 1.1823396E+001, 5.4364205E-002, 4.6555204E+000, 1.2991482E-001, 1.0342265E+002, 8.5196007E+001, 1.2073240E+001, 5.2875597E-002, 4.5291102E+000, 1.2911890E-001, 9.2146021E+001, 8.4829479E+001, 1.1715067E+001, 5.4706160E-002, 4.6844639E+000, 1.2310289E-001
 2.5505945E+002, 1.2762324E+002, 1.1296381E+002, 9.9090012E+000, 6.0001633E-002, 5.1324393E+000, 1.2156814E-001, 1.2224283E+002, 1.2440739E+002, 1.1357007E+001, 5.6229079E-002, 4.8135970E+000, 1.2655049E-001, 9.9055774E+001, 9.1035413E+001, 1.1695603E+001, 5.4970410E-002, 4.7069499E+000, 1.2484313E-001, 1.1254345E+002, 9.5475871E+001, 1.1838135E+001, 5.4247831E-002, 4.6456292E+000, 1.2834342E-001, 9.8747471E+001, 8.7266325E+001, 1.1987005E+001, 5.3394212E-002, 4.5731517E+000, 1.2797805E-001, 9.1704404E+001, 8.6114564E+001, 1.1679052E+001, 5.4842900E-002, 4.6960513E+000, 1.2216807E-001
 2.5605283E+002, 1.2426047E+002, 1.1134563E+002, 9.8688682E+000, 5.9841996E-002, 5.1187586E+000, 1.2140161E-001, 1.1955888E+002, 1.0870553E+002, 1.1465954E+001, 5.5820226E-002, 4.7789529E+000, 1.2717581E-001, 9.9676464E+001, 9.2265282E+001, 1.1730187E+001, 5.4799793E-002, 4.6924724E+000, 1.2555432E-001, 1.0939806E+002, 9.8142049E+001, 1.1821780E+001, 5.4324408E-002, 4.6521255E+000, 1.2710145E-001, 9.9678835E+001, 8.9414102E+001, 1.1888835E+001, 5.3942275E-002, 4.6196808E+000, 1.2769563E-001, 9.1648820E+001, 8.6376168E+001, 1.1742769E+001, 5.4540002E-002, 4.6703537E+000, 1.2227376E-001
 2.5706749E+002, 1.2211993E+002, 1.0803528E+002, 9.8695078E+000, 5.9786265E-002, 5.1140098E+000, 1.2057372E-001, 1.2122215E+002, 1.0633074E+002, 1.1464183E+001, 5.5811684E-002, 4.7782215E+000, 1.2692694E-001, 1.0182698E+002, 8.9967969E+001, 1.1741840E+001, 5.4710727E-002, 4.6849029E+000, 1.2555562E-001, 1.0719417E+002, 1.0026950E+002, 1.1812482E+001, 5.4378372E-002, 4.6567075E+000, 1.2692426E-001, 9.9199771E+001, 9.6551441E+001, 1.1868129E+001, 5.4045262E-002, 4.6284199E+000, 1.2705688E-001, 9.1790027E+001, 8.4948279E+001, 1.1828263E+001, 5.4179049E-002, 4.6397484E+000, 1.2248025E-001
 2.5800411E+002, 1.2163130E+002, 1.0659822E+002, 9.8845383E+000, 5.9808027E-002, 5.1158925E+000, 1.1987038E-001, 1.2370650E+002, 1.0691036E+002, 1.1446015E+001, 5.5849132E-002, 4.7813795E+000, 1.2691122E-001, 1.0316002E+002, 9.5258520E+001, 1.1770388E+001, 5.4560581E-002, 4.6721590E+000, 1.2619210E-001, 1.0535194E+002, 1.0108793E+002, 1.1810853E+001, 5.4394986E-002, 4.6581206E+000, 1.2724884E-001, 9.9841218E+001, 1.0242699E+002, 1.1803152E+001, 5.4365692E-002, 4.6556094E+000, 1.2745887E-001, 9.0449480E+001, 8.3514266E+001, 1.1837570E+001, 5.4169304E-002, 4.6389353E+000, 1.2215383E-001
 2.5901671E+002, 1.2179519E+002, 1.0727544E+002, 9.8885759E+000, 5.9777831E-002, 5.1133264E+000, 1.1973397E-001, 1.2455501E+002, 1.1111417E+002, 1.1462422E+001, 5.5771737E-002, 4.7748136E+000, 1.2727170E-001, 1.0505326E+002, 8.6766717E+001, 1.1747353E+001, 5.4625891E-002, 4.6776826E+000, 1.2417274E-001, 1.0390500E+002, 1.0116624E+002, 1.1802499E+001, 5.4447474E-002, 4.6625786E+000, 1.2732151E-001, 1.0263635E+002, 1.0348472E+002, 1.1781361E+001, 5.4459047E-002, 4.6635256E+000, 1.2723631E-001, 8.9094089E+001, 8.2717941E+001, 1.1823766E+001, 5.4254019E-002, 4.6461298E+000, 1.2167988E-001
 2.6000000E+002, 1.2011768E+002, 1.0759662E+002, 9.8624898E+000, 5.9637218E-002, 5.1012933E+000, 1.2007365E-001, 1.2005133E+002, 1.1242999E+002, 1.1519441E+001, 5.5612362E-002, 4.7613361E+000, 1.2769102E-001, 1.0463352E+002, 8.9638807E+001, 1.1737018E+001, 5.4668251E-002, 4.6812737E+000, 1.2325666E-001, 1.0273762E+002, 1.0026813E+002, 1.1794732E+001, 5.4491919E-002, 4.6663522E+000, 1.2719743E-001, 1.0503071E+002, 9.3342578E+001, 1.1812015E+001, 5.4316366E-002, 4.6514219E+000, 1.2739578E-001, 9.3870289E+001, 8.2581935E+001, 1.1808390E+001, 5.4317677E-002, 4.6515268E+000, 1.2164612E-001
